stamp_ns,module,duration_ms
1776241376501531186,scan2MapOptimization,26.533
1776241376704718691,scan2MapOptimization,29.294
1776241376904055665,scan2MapOptimization,27.463
1776241377098701162,scan2MapOptimization,26.510
1776241377299736712,scan2MapOptimization,31.190
1776241377498513021,scan2MapOptimization,27.525
1776241377694355885,scan2MapOptimization,20.911
1776241377900718486,scan2MapOptimization,24.356
1776241378102187738,scan2MapOptimization,29.049
1776241378296225190,scan2MapOptimization,28.027
1776241378501083587,scan2MapOptimization,30.222
1776241378692846512,scan2MapOptimization,25.076
1776241378903616538,scan2MapOptimization,29.379
1776241379092165314,scan2MapOptimization,22.754
1776241379295319768,scan2MapOptimization,22.860
1776241379500931678,scan2MapOptimization,27.858
1776241379700994992,scan2MapOptimization,27.306
1776241379895035339,scan2MapOptimization,25.158
1776241380096356297,scan2MapOptimization,23.508
1776241380297571364,scan2MapOptimization,27.355
1776241380496596623,scan2MapOptimization,22.026
1776241380701299691,scan2MapOptimization,22.364
1776241380898881721,scan2MapOptimization,26.623
1776241381095051685,scan2MapOptimization,25.651
1776241381299651657,scan2MapOptimization,29.836
1776241381498558721,scan2MapOptimization,24.677
1776241381699196600,scan2MapOptimization,25.714
1776241381897036169,scan2MapOptimization,29.476
1776241382101115724,scan2MapOptimization,29.619
1776241382294077294,scan2MapOptimization,25.601
1776241382500473296,scan2MapOptimization,26.488
1776241382699286725,scan2MapOptimization,28.311
1776241382903812938,scan2MapOptimization,30.184
1776241383095764065,scan2MapOptimization,24.565
1776241383297630851,scan2MapOptimization,24.027
1776241383495928234,scan2MapOptimization,23.971
1776241383697947163,scan2MapOptimization,27.061
1776241383899371785,scan2MapOptimization,26.919
1776241384096916746,scan2MapOptimization,26.069
1776241384307070446,scan2MapOptimization,30.757
1776241384503742409,scan2MapOptimization,26.684
1776241384702472943,scan2MapOptimization,32.206
1776241384902627361,scan2MapOptimization,32.750
1776241385091189193,scan2MapOptimization,19.043
1776241385301461137,scan2MapOptimization,23.154
1776241385496054467,scan2MapOptimization,20.691
1776241385694997685,scan2MapOptimization,25.127
1776241385898842252,scan2MapOptimization,29.606
1776241386097580378,scan2MapOptimization,27.288
1776241386293252350,scan2MapOptimization,22.099
1776241386495654461,scan2MapOptimization,24.805
1776241386703402177,scan2MapOptimization,27.655
1776241386898920841,scan2MapOptimization,23.566
1776241387103405804,scan2MapOptimization,27.283
1776241387293859596,scan2MapOptimization,20.378
1776241387495243013,scan2MapOptimization,20.984
1776241387702218994,scan2MapOptimization,26.200
1776241387894385256,scan2MapOptimization,21.704
1776241388099394221,scan2MapOptimization,30.434
1776241388303138019,scan2MapOptimization,29.785
1776241388500796312,scan2MapOptimization,28.971
1776241388699719001,scan2MapOptimization,23.384
1776241388891651857,scan2MapOptimization,21.614
1776241389100408054,scan2MapOptimization,28.493
1776241389294678287,scan2MapOptimization,23.543
1776241389495165700,scan2MapOptimization,22.682
1776241389697273952,scan2MapOptimization,25.018
1776241389891547750,scan2MapOptimization,20.702
1776241390099476516,scan2MapOptimization,28.153
1776241390295161132,scan2MapOptimization,24.078
1776241390509703394,scan2MapOptimization,32.463
1776241390694485748,scan2MapOptimization,20.556
1776241390899899817,scan2MapOptimization,27.243
1776241391106741179,scan2MapOptimization,32.843
1776241391306462908,scan2MapOptimization,27.880
1776241391499120677,scan2MapOptimization,27.453
1776241391698241167,scan2MapOptimization,24.962
1776241391899161809,scan2MapOptimization,26.914
1776241392095520441,scan2MapOptimization,24.799
1776241392301367071,scan2MapOptimization,26.227
1776241392500348383,scan2MapOptimization,26.221
1776241392703564377,scan2MapOptimization,23.706
1776241392897043217,scan2MapOptimization,24.892
1776241393102776499,scan2MapOptimization,24.459
1776241393290856777,scan2MapOptimization,18.910
1776241393499219932,scan2MapOptimization,26.132
1776241393705995720,scan2MapOptimization,26.014
1776241393900711805,scan2MapOptimization,20.317
1776241394094931164,scan2MapOptimization,22.824
1776241394300462178,scan2MapOptimization,28.424
1776241394501675579,scan2MapOptimization,24.018
1776241394697692159,scan2MapOptimization,26.500
1776241394897610513,scan2MapOptimization,22.350
1776241395100927988,scan2MapOptimization,25.960
1776241395293200713,scan2MapOptimization,21.301
1776241395487044087,scan2MapOptimization,17.859
1776241395702606863,scan2MapOptimization,28.522
1776241395894497024,scan2MapOptimization,22.238
1776241396101733748,scan2MapOptimization,26.193
1776241396300962752,scan2MapOptimization,23.986
1776241396497439026,scan2MapOptimization,24.944
1776241396699461155,scan2MapOptimization,26.064
1776241396899578827,scan2MapOptimization,25.324
1776241397097921914,scan2MapOptimization,24.478
1776241397290873690,scan2MapOptimization,20.775
1776241397494307469,scan2MapOptimization,23.107
1776241397697930145,scan2MapOptimization,22.942
1776241397892673472,scan2MapOptimization,21.752
1776241398092294202,scan2MapOptimization,17.934
1776241398293411887,scan2MapOptimization,23.427
1776241398498932325,scan2MapOptimization,26.813
1776241398698796663,scan2MapOptimization,22.478
1776241398907094661,scan2MapOptimization,26.167
1776241399101080028,scan2MapOptimization,28.959
1776241399300082743,scan2MapOptimization,24.470
1776241399495077201,scan2MapOptimization,21.877
1776241399701327804,scan2MapOptimization,23.100
1776241399898438060,scan2MapOptimization,24.877
1776241400107364482,scan2MapOptimization,29.010
1776241400301693679,scan2MapOptimization,22.189
1776241400494622269,scan2MapOptimization,23.822
1776241400690963873,scan2MapOptimization,18.079
1776241400903835968,scan2MapOptimization,26.587
1776241401101480278,scan2MapOptimization,26.349
1776241401299975818,scan2MapOptimization,23.961
1776241401499639104,scan2MapOptimization,26.741
1776241401699886858,scan2MapOptimization,26.630
1776241401899888708,scan2MapOptimization,22.111
1776241402103432584,scan2MapOptimization,28.235
1776241402304233067,scan2MapOptimization,27.765
1776241402503104363,scan2MapOptimization,21.550
1776241402704180444,scan2MapOptimization,27.165
1776241402896928000,scan2MapOptimization,23.403
1776241403108041641,scan2MapOptimization,28.875
1776241403298453248,scan2MapOptimization,21.167
1776241403497429647,scan2MapOptimization,21.942
1776241403705285633,scan2MapOptimization,26.970
1776241403905202853,scan2MapOptimization,29.585
1776241404103453220,scan2MapOptimization,27.941
1776241404296802159,scan2MapOptimization,23.994
1776241404502490877,scan2MapOptimization,26.542
1776241404705594751,scan2MapOptimization,29.433
1776241404894168381,scan2MapOptimization,23.242
1776241405098190428,scan2MapOptimization,22.927
1776241405288849839,scan2MapOptimization,18.793
1776241405505062755,scan2MapOptimization,24.588
1776241405699606508,scan2MapOptimization,24.041
1776241405904989595,scan2MapOptimization,25.352
1776241406103393882,scan2MapOptimization,25.024
1776241406297116785,scan2MapOptimization,21.931
1776241406497421607,scan2MapOptimization,24.849
1776241406700793476,scan2MapOptimization,24.978
1776241406910124825,scan2MapOptimization,33.043
1776241407096624474,scan2MapOptimization,24.525
1776241407297948509,scan2MapOptimization,23.070
1776241407504418282,scan2MapOptimization,31.502
1776241407690561676,scan2MapOptimization,19.139
1776241407907735107,scan2MapOptimization,28.116
1776241408100124318,scan2MapOptimization,25.960
1776241408299291431,scan2MapOptimization,17.581
1776241408496309759,scan2MapOptimization,25.750
1776241408712192023,scan2MapOptimization,39.292
1776241408903779589,scan2MapOptimization,23.464
1776241409112156030,scan2MapOptimization,33.211
1776241409299824211,scan2MapOptimization,25.152
1776241409499269611,scan2MapOptimization,25.991
1776241409697857407,scan2MapOptimization,23.871
1776241409901336638,scan2MapOptimization,28.656
1776241410104787580,scan2MapOptimization,25.164
1776241410310702240,scan2MapOptimization,31.592
1776241410504977578,scan2MapOptimization,23.917
1776241410695785708,scan2MapOptimization,21.757
1776241410901119530,scan2MapOptimization,21.106
1776241411095401171,scan2MapOptimization,19.659
1776241411294934325,scan2MapOptimization,20.832
1776241411496233731,scan2MapOptimization,22.095
1776241411700431361,scan2MapOptimization,23.259
1776241411894031472,scan2MapOptimization,20.868
1776241412096846909,scan2MapOptimization,25.006
1776241412297127874,scan2MapOptimization,20.813
1776241412494378796,scan2MapOptimization,21.810
1776241412704230942,scan2MapOptimization,25.500
1776241412897739149,scan2MapOptimization,22.122
1776241413095707986,scan2MapOptimization,21.160
1776241413300051940,scan2MapOptimization,25.145
1776241413504722533,scan2MapOptimization,30.053
1776241413699624848,scan2MapOptimization,21.034
1776241413895066414,scan2MapOptimization,21.027
1776241414098009280,scan2MapOptimization,22.436
1776241414305218992,scan2MapOptimization,23.089
1776241414494847361,scan2MapOptimization,21.319
1776241414697869002,scan2MapOptimization,22.868
1776241414902238761,scan2MapOptimization,28.385
1776241415111186619,scan2MapOptimization,33.631
1776241415310584182,scan2MapOptimization,34.447
1776241415508583752,scan2MapOptimization,28.626
1776241415699509025,scan2MapOptimization,25.384
1776241415900340215,scan2MapOptimization,25.929
1776241416110473244,scan2MapOptimization,26.883
1776241416305626859,scan2MapOptimization,27.971
1776241416509793136,scan2MapOptimization,34.405
1776241416703905092,scan2MapOptimization,24.598
1776241416906356255,scan2MapOptimization,30.608
1776241417107850642,scan2MapOptimization,29.343
1776241417302166893,scan2MapOptimization,26.586
1776241417499714997,scan2MapOptimization,21.520
1776241417704051063,scan2MapOptimization,25.548
1776241417900809317,scan2MapOptimization,25.193
1776241418107582041,scan2MapOptimization,31.351
1776241418301450589,scan2MapOptimization,26.284
1776241418507833146,scan2MapOptimization,26.338
1776241418705817207,scan2MapOptimization,23.258
1776241418899903111,scan2MapOptimization,23.372
1776241419097710882,scan2MapOptimization,20.437
1776241419299282018,scan2MapOptimization,17.785
1776241419507433188,scan2MapOptimization,25.859
1776241419703330529,scan2MapOptimization,24.343
1776241419905405263,scan2MapOptimization,27.395
1776241420101841341,scan2MapOptimization,25.074
1776241420301793780,scan2MapOptimization,27.517
1776241420511609094,scan2MapOptimization,30.298
1776241420712326429,scan2MapOptimization,28.392
1776241420902742618,scan2MapOptimization,26.017
1776241421106637821,scan2MapOptimization,25.034
1776241421308104848,scan2MapOptimization,29.140
1776241421506600199,scan2MapOptimization,26.357
1776241421703277151,scan2MapOptimization,21.812
1776241421910063976,scan2MapOptimization,27.537
1776241422108324884,scan2MapOptimization,25.280
1776241422302720553,scan2MapOptimization,25.830
1776241422510228595,scan2MapOptimization,27.807
1776241422700977980,scan2MapOptimization,26.280
1776241422912829495,scan2MapOptimization,29.047
1776241423100524863,scan2MapOptimization,25.829
1776241423299857037,scan2MapOptimization,21.091
1776241423500398299,scan2MapOptimization,24.823
1776241423698617589,scan2MapOptimization,24.801
1776241423897378474,scan2MapOptimization,23.655
1776241424099067897,scan2MapOptimization,20.245
1776241424305407945,scan2MapOptimization,24.760
1776241424504582567,scan2MapOptimization,24.510
1776241424705741330,scan2MapOptimization,26.410
1776241424901315318,scan2MapOptimization,25.752
1776241425108427879,scan2MapOptimization,29.525
1776241425296476081,scan2MapOptimization,20.072
1776241425498331585,scan2MapOptimization,22.468
1776241425702626661,scan2MapOptimization,23.467
1776241425901459600,scan2MapOptimization,23.589
1776241426109273179,scan2MapOptimization,29.142
1776241426304820563,scan2MapOptimization,25.544
1776241426508735217,scan2MapOptimization,30.341
1776241426708338491,scan2MapOptimization,29.746
1776241426903688344,scan2MapOptimization,26.273
1776241427104946642,scan2MapOptimization,23.608
1776241427298797613,scan2MapOptimization,24.272
1776241427499311724,scan2MapOptimization,22.870
1776241427706952743,scan2MapOptimization,25.432
1776241427908154227,scan2MapOptimization,29.751
1776241428106569894,scan2MapOptimization,31.945
1776241428308332022,scan2MapOptimization,29.022
1776241428503661542,scan2MapOptimization,26.284
1776241428707367888,scan2MapOptimization,26.900
1776241428903445275,scan2MapOptimization,26.692
1776241429109683563,scan2MapOptimization,29.296
1776241429301496174,scan2MapOptimization,22.943
1776241429505403669,scan2MapOptimization,27.871
1776241429711267602,scan2MapOptimization,28.856
1776241429905218920,scan2MapOptimization,28.645
1776241430110437422,scan2MapOptimization,33.734
1776241430311819719,scan2MapOptimization,29.370
1776241430514405927,scan2MapOptimization,32.645
1776241430712963708,scan2MapOptimization,29.070
1776241430906355442,scan2MapOptimization,30.357
1776241431104191954,scan2MapOptimization,24.378
1776241431318373771,scan2MapOptimization,35.838
1776241431503994144,scan2MapOptimization,23.216
1776241431706981315,scan2MapOptimization,27.856
1776241431907721268,scan2MapOptimization,30.460
1776241432102976520,scan2MapOptimization,27.804
1776241432307269664,scan2MapOptimization,26.671
1776241432503596798,scan2MapOptimization,25.264
1776241432703643456,scan2MapOptimization,24.532
1776241432905478232,scan2MapOptimization,29.083
1776241433106391954,scan2MapOptimization,27.736
1776241433312576841,scan2MapOptimization,29.326
1776241433506871891,scan2MapOptimization,28.559
1776241433706457498,scan2MapOptimization,25.669
1776241433910865838,scan2MapOptimization,26.604
1776241434107078917,scan2MapOptimization,24.441
1776241434320225126,scan2MapOptimization,32.027
1776241434510001666,scan2MapOptimization,29.477
1776241434711090504,scan2MapOptimization,30.568
1776241434910851480,scan2MapOptimization,26.091
1776241435112304284,scan2MapOptimization,29.670
1776241435311858602,scan2MapOptimization,31.980
1776241435514754936,scan2MapOptimization,30.685
1776241435709846518,scan2MapOptimization,26.321
1776241435904664435,scan2MapOptimization,25.328
1776241436104197000,scan2MapOptimization,27.174
1776241436314989678,scan2MapOptimization,31.897
1776241436508217089,scan2MapOptimization,25.951
1776241436710053555,scan2MapOptimization,20.311
1776241436913177943,scan2MapOptimization,29.925
1776241437115849872,scan2MapOptimization,30.722
